,NFLX,AAPL,BAC,BA,CSCO,CME,DE
2006-06-07 01:00:00,3.7714285851,7.2421746254,37.4137001038,57.9561729431,15.2678604126,55.8190155029,29.7729797363
2006-06-08 01:00:00,3.9685714245,7.51425457,37.5515670776,57.7640838623,15.2525243759,56.4411010742,29.617816925
2006-06-09 01:00:00,3.9328570366,7.3262748718,37.3677482605,57.2731704712,15.3138780594,56.8525314331,29.4885139465
2006-06-12 01:00:00,3.8685715199,7.0492525101,37.0767173767,55.4090957642,14.938120842,55.9394416809,28.5575313568
2006-06-13 01:00:00,3.9342856407,7.2137312889,36.0504150391,54.7687911987,14.8461017609,55.3273391724,28.6387996674
2006-06-14 01:00:00,3.9985713959,7.1246891022,35.7210960388,58.347492218,15.0378074646,55.2683982849,28.6942176819
2006-06-15 01:00:00,3.9571428299,7.343585968,36.6937713623,60.3395843506,15.5055828094,56.2529525757,29.6732273102
2006-06-16 01:00:00,3.8742856979,7.1185054779,36.3184738159,60.858959198,15.3215398788,56.9742126465,29.8542613983
2006-06-19 01:00:00,4.0028572083,7.0739836693,36.1040306091,60.3040084839,15.1988430023,55.7826156616,29.1338596344
2006-06-20 01:00:00,3.8685715199,7.1073765755,36.0580711365,60.3680534363,15.1298265457,56.4310798645,29.1116981506
2006-06-21 01:00:00,3.8814284801,7.155605793,36.2342376709,61.0795097351,15.3905572891,59.9542579651,29.1486339569
2006-06-22 01:00:00,3.9528572559,7.3683218956,36.4103927612,59.8059806824,15.0991573334,59.0398979187,29.0525798798
2006-06-23 01:00:00,3.9057142735,7.2755680084,36.3108024597,59.3293113708,15.0378074646,59.9279289246,29.5328502655
2006-06-26 01:00:00,3.9571428299,7.2953548431,36.3491096497,59.6850280762,15.0301399231,60.7431640625,29.813615799
2006-06-27 01:00:00,3.8442857265,7.1024279594,36.2265701294,58.290561676,14.8000860214,59.3948516846,29.510679245
2006-06-28 01:00:00,3.7942857742,6.9280533791,36.4946327209,58.7956962585,14.8614349365,59.264415741,29.1988162994
2006-06-29 01:00:00,3.8800001144,7.2928824425,37.2222251892,59.0518264771,15.2678604126,61.1721534729,30.5947322845
2006-06-30 01:00:00,3.8871428967,7.0826420784,36.8392868042,58.2763328552,14.9764614105,61.6023635864,30.9956760406
2006-07-03 01:00:00,3.8914284706,7.1667366028,37.3830757141,57.8423423767,15.3368806839,62.3172798157,31.0031070709
2006-07-05 01:00:00,3.8057143688,7.0492525101,37.429019928,57.0383911133,15.0301399231,63.0397033691,30.3496932983
2006-07-06 01:00:00,3.8028571606,6.8971347809,37.5745353699,57.4937133789,15.053150177,62.8051681519,30.4982051849
2006-07-07 01:00:00,3.8071429729,6.8513765335,37.3754081726,56.9103012085,14.8691062927,62.0927658081,29.8967819214
2006-07-10 01:00:00,3.7785713673,6.8019080162,37.6358070374,57.1664428711,14.5470323563,61.2699546814,30.3905200958
2006-07-11 01:00:00,3.6185715199,6.882294178,37.6434669495,58.0771141052,14.3323106766,60.2841148376,30.5390586853
2006-07-12 01:00:00,3.5128571987,6.549618721,37.1992492676,57.5719833374,14.0025682449,59.3760414124,29.6814575195
2006-07-13 01:00:00,3.5571429729,6.4618134499,36.747379303,56.6257171631,13.8185272217,58.4290924072,28.3486633301
2006-07-14 01:00:00,3.4557142258,6.2664117813,37.0001182556,54.9609146118,13.7571783066,58.217124939,27.4650783539
2006-07-17 01:00:00,3.4014284611,6.4766530991,36.9311904907,56.170375824,13.7801790237,57.8784828186,26.7040290833
2006-07-18 01:00:00,3.3428571224,6.542198658,37.0996932983,56.3269195557,13.7111692429,57.819519043,27.0455741882
2006-07-19 01:00:00,3.3842856884,6.6906037331,38.2561798096,58.546672821,13.803194046,59.075012207,28.0182495117
2006-07-20 01:00:00,3.3357143402,7.4820976257,38.0264091492,57.4083404541,13.7111692429,58.0716438293,26.663192749
2006-07-21 01:00:00,3.2928571701,7.5093064308,38.4016876221,56.2628707886,13.3890914917,56.6919593811,26.0172138214
2006-07-24 01:00:00,3.3942856789,7.5958771706,38.7310295105,57.9419288635,13.7648468018,58.3224906921,26.9490432739
2006-07-25 01:00:00,2.6828570366,7.6589488983,38.9148521423,59.5854415894,13.8568677902,57.0995750427,26.5889396667
2006-07-26 01:00:00,2.7185714245,7.8988699913,39.052696228,56.8462944031,13.7571783066,56.4411010742,26.9898853302
2006-07-27 01:00:00,2.8885715008,7.8407459259,39.0756797791,55.9996185303,13.5654678345,55.856628418,26.9342041016
2006-07-28 01:00:00,2.9785714149,8.111582756,39.5658531189,56.1419334412,13.8645362854,56.8800888062,27.4428119659
2006-07-31 01:00:00,2.9557142258,8.4046859741,39.4662895203,55.0818481445,13.7111692429,57.845867157,26.9416294098
2006-08-01 01:00:00,2.9285714626,8.3082227707,39.4662895203,55.615447998,13.4044322968,57.8659133911,26.5035572052
2006-08-02 01:00:00,2.9771428108,8.4294214249,39.7956161499,55.9356155396,13.4044322968,57.0807876587,26.9527702332
2006-08-03 01:00:00,2.9128570557,8.6062698364,39.8032722473,56.4905738831,13.4657812119,57.4532814026,27.246049881
2006-08-04 01:00:00,2.9942858219,8.4467344284,40.0713386536,56.5545768738,13.2203912735,60.9212646484,27.1458244324
2006-08-07 01:00:00,2.9542856216,8.3119325638,39.9487876892,56.7395439148,13.3507518768,61.0567436218,27.1198196411
2006-08-08 01:00:00,2.9000000954,8.0114097595,39.8722038269,55.6012268066,13.2587299347,61.4580993652,26.8228187561
2006-08-09 01:00:00,2.8800001144,7.8642411232,39.4739379883,55.1084060669,15.168176651,60.8560562134,26.1248874664
2006-08-10 01:00:00,2.8785715103,7.9236059189,39.4586181641,54.4227752686,14.9994659424,59.7648582458,26.0097846985
2006-08-11 01:00:00,2.8399999142,7.8716640472,39.3667221069,54.2513771057,14.984131813,58.3111763,25.642250061
2006-08-14 01:00:00,2.8442857265,7.9075293541,39.1599311829,53.8442497253,15.4058961868,57.8709564209,25.4937477112
2006-08-15 01:00:00,2.8499999046,8.2179412842,39.9411277771,54.6941833496,15.8353357315,58.5733337402,25.6162567139
2006-08-16 01:00:00,2.8242857456,8.4071578979,40.0560073853,56.3011207581,16.1804065704,58.6674041748,26.6706123352
2006-08-17 01:00:00,2.8614284992,8.358923912,39.9334716797,56.1297073364,15.9886951447,58.3224906921,26.960187912
2006-08-18 01:00:00,2.8357143402,8.3985004425,40.2015419006,55.4369316101,15.9963579178,57.8646583557,27.0010299683
2006-08-21 01:00:00,2.7885713577,8.2315444946,40.1785621643,54.7298812866,16.0347061157,57.0870285034,26.8228187561
2006-08-22 01:00:00,2.6771428585,8.3626327515,40.209197998,54.958404541,16.2877616882,56.6167030334,27.1569442749
2006-08-23 01:00:00,2.6685714722,8.3242998123,40.2015419006,54.5370292664,16.1420650482,55.8892669678,27.2497634888
2006-08-24 01:00:00,2.6528570652,8.3861322403,40.2168579102,53.7371139526,16.1727390289,55.8766975403,27.2015018463
2006-08-25 01:00:00,2.6742856503,8.5023860931,39.925819397,52.8015213013,16.1420650482,56.2504692078,27.4316749573
2006-08-28 01:00:00,2.75,8.2834873199,39.9717750549,53.3657417297,16.4181232452,54.8419456482,27.9180088043
2006-08-29 01:00:00,2.7657141685,8.2216520309,40.0483703613,52.6943740845,16.6251792908,54.8670349121,27.7509613037
2006-08-30 01:00:00,2.8699998856,8.2810134888,40.025138855,53.5800018311,16.6175079346,54.4656982422,27.7620811462
2006-08-31 01:00:00,2.8599998951,8.3910799026,39.8470687866,53.4942855835,16.8628997803,55.1868553162,28.9946346283
2006-09-01 01:00:00,2.8599998951,8.4566278458,39.9941711426,53.8728370667,17.0776157379,55.4489974976,29.3621788025
2006-09-05 01:00:00,2.8900001049,8.8400068283,40.0638389587,53.8228378296,16.9395828247,55.7374801636,30.6095848083
2006-09-06 01:00:00,3.0028572083,8.6606855392,39.9864234924,53.165763855,16.6328468323,55.8178825378,30.0564079285
2006-09-07 01:00:00,2.9028570652,9.0032529831,39.8780441284,52.0444374084,16.5178203583,55.3920631409,30.1121044159
2006-09-08 01:00:00,2.8914284706,8.9686250687,39.9941711426,51.9944572449,16.6788539886,55.7299385071,30.1826343536
2006-09-11 01:00:00,2.9457142353,8.9661521912,39.6225662231,52.722946167,16.839887619,55.6344795227,29.5812168121
2006-09-12 01:00:00,3.1071429253,8.9822292328,40.025138855,53.0372009277,17.3690090179,57.0864448547,30.1083774567
2006-09-13 01:00:00,3.1800000668,9.1763925552,40.1799736023,54.5084877014,17.3690090179,57.4004592896,30.1677856445
2006-09-14 01:00:00,3.2114286423,9.1726818085,40.2031898499,53.5728569031,17.4073619843,56.9922485352,29.4735488892
2006-09-15 01:00:00,3.2457141876,9.164024353,39.8315963745,53.5728569031,17.4226932526,59.3159179688,30.0230026245
2006-09-18 01:00:00,3.1900000572,9.138053894,40.0870819092,53.7157020569,17.5147132874,59.4226799011,30.1492195129
2006-09-19 01:00:00,3.1357142925,9.1232128143,40.2806129456,53.4728507996,17.4533653259,58.7393875122,29.68516922
2006-09-20 01:00:00,3.2100000381,9.3074836731,40.6367416382,54.4156227112,17.844455719,57.7873268127,29.5515193939
2006-09-21 01:00:00,3.2757143974,9.23204422,40.4431991577,54.3584785461,17.6450786591,58.2859611511,29.3027858734
2006-09-22 01:00:00,3.2871427536,9.0279874802,40.5902900696,55.1727142334,17.5453891754,57.9820098877,28.8201580048
2006-09-25 01:00:00,3.2999999523,9.3680801392,41.0083503723,55.5012321472,17.8137817383,58.9403648376,29.2953529358
2006-09-26 01:00:00,3.2828571796,9.5981111526,41.4031791687,56.4225692749,18.0208301544,59.1023635864,30.7469444275
2006-09-27 01:00:00,3.312857151,9.4497070312,41.2173690796,56.7153625488,17.9058017731,60.2076759338,31.2057437897
2006-09-28 01:00:00,3.3014285564,9.5239095688,41.434135437,56.6225700378,18.0054931641,59.8748435974,31.623506546
2006-09-29 01:00:00,3.2542858124,9.520201683,41.472858429,56.3154258728,17.6220741272,60.0695228577,31.2989997864
2006-10-02 01:00:00,3.2585713863,9.2580137253,41.511554718,57.1153373718,17.6220741272,58.6376533508,31.3250980377
2006-10-03 01:00:00,3.291428566,9.1615505219,42.1231689453,58.4080657959,17.9518165588,59.786907196,31.1796207428
2006-10-04 01:00:00,3.3142857552,9.3223257065,42.4405708313,59.9650344849,18.3505764008,61.453666687,31.8510456085
2006-10-05 01:00:00,3.4071428776,9.2543039322,42.208316803,59.7222213745,18.3275699615,61.7651481628,32.6567382812
2006-10-06 01:00:00,3.4442856312,9.1788673401,41.9915542603,59.7650566101,18.4732761383,61.6458396912,31.813747406
2006-10-09 01:00:00,3.4285714626,9.2295694351,42.2005805969,59.02942276,18.6419734955,65.500579834,32.8245849609
2006-10-10 01:00:00,3.3742856979,9.128159523,42.29347229,58.6580085754,18.6573104858,63.1769523621,32.5261726379
2006-10-11 01:00:00,3.3399999142,9.056429863,41.8367271423,58.3080596924,18.7109947205,62.6757698059,32.58959198
2006-10-12 01:00:00,3.3442857265,9.3074836731,42.0070304871,59.7365188599,18.7493343353,62.800113678,33.6340179443
2006-10-13 01:00:00,3.3142857552,9.2778024673,42.107673645,58.8437347412,18.8106803894,62.9131851196,33.1602935791
2006-10-16 01:00:00,3.3171429634,9.3247976303,41.581237793,59.0365753174,18.8566894531,63.2095985413,33.4624404907
2006-10-17 01:00:00,3.2471427917,9.1875228882,41.5580253601,58.7722854614,18.7723369598,64.8738327026,32.6642036438
2006-10-18 01:00:00,3.1985714436,9.2172012329,41.6586647034,59.0936927795,18.5422840118,63.7119903564,32.7276077271
2006-10-19 01:00:00,3.1628570557,9.7687759399,41.2328605652,58.8579902649,18.5269489288,62.9269638062,32.6492805481
2006-10-20 01:00:00,3.1771428585,9.8875017166,41.511554718,58.3794937134,18.8260173798,61.5679550171,31.5675411224
2006-10-23 01:00:00,3.2971427441,10.0742435455,41.5425453186,59.1365394592,18.733997345,63.2095985413,31.9554843903
2006-10-24 01:00:00,3.9100000858,10.0235376358,41.3644638062,59.7007675171,18.664981842,63.4293899536,32.6231575012
2006-10-25 01:00:00,3.9628572464,10.1014509201,41.8057479858,57.7509651184,18.6266403198,62.3617706299,32.869342804
2006-10-26 01:00:00,3.9642856121,10.1645269394,41.9450912476,56.5225524902,18.5499534607,62.7322883606,32.9775161743
2006-10-27 01:00:00,3.9414286613,9.944393158,41.5734977722,56.951084137,18.1895389557,63.4670715332,32.4515647888
2006-10-30 00:00:00,3.9871428013,9.9456262589,41.7438201904,57.2938919067,18.3275699615,62.7988624573,32.3061103821
2006-10-31 00:00:00,3.9514286518,10.0272483826,41.7051048279,57.0367736816,18.503944397,62.9269638062,31.7540550232
2006-11-01 00:00:00,3.9357142448,9.7898015976,41.4806137085,57.1796226501,18.4809436798,62.9684181213,31.638420105
2006-11-02 00:00:00,3.8142857552,9.7675390244,41.4573669434,56.5653915405,18.4425983429,62.9458312988,31.8547668457
2006-11-03 00:00:00,3.8142857552,9.6822071075,41.3644638062,57.1153373718,18.2278823853,62.9332580566,31.9480171204
2006-11-06 00:00:00,3.8942856789,9.8578205109,41.968334198,57.4795761108,18.9257087708,64.2885284424,31.9853191376
2006-11-07 00:00:00,3.9485714436,9.9567565918,42.1309013367,60.6006889343,19.0484027863,64.0134506226,31.6458778381
2006-11-08 00:00:00,4.1257143021,10.1966762543,42.2780036926,61.245765686,19.2477798462,63.3942337036,32.6194343567
2006-11-09 00:00:00,4.1314287186,10.3067455292,42.2005805969,61.0020599365,20.4823970795,62.2097969055,32.3023757935
2006-11-10 00:00:00,4.1971430779,10.2795372009,42.4018630981,61.3675765991,20.5054092407,62.276348114,32.4926300049
2006-11-13 00:00:00,4.2128572464,10.4316539764,42.1618728638,61.4177742004,20.459394455,62.6732521057,33.0558509827
2006-11-14 00:00:00,4.1557145119,10.5120391846,42.4483184814,61.4535942078,20.4287242889,64.5246429443,33.5146446228
2006-11-15 00:00:00,4.25,10.3945522308,42.1773490906,62.4140357971,20.3980522156,66.8847198486,33.2721862793
2006-11-16 00:00:00,4.1814284325,10.5874795914,42.5025215149,63.5823440552,20.8198127747,67.8317871094,33.3542480469
2006-11-17 00:00:00,4.1314287186,10.6171607971,42.4638137817,64.1628952026,20.6511058807,67.197479248,33.7048797607
2006-11-20 00:00:00,4.1542859077,10.6938390732,42.5025215149,63.8762054443,20.7891426086,68.0264358521,33.3505249023
2006-11-21 00:00:00,4.1814284325,10.9572544098,42.3631744385,65.2953414917,20.5514125824,69.3327102661,35.5363388062
2006-11-22 00:00:00,4.2271428108,11.1687355042,42.29347229,64.5785980225,20.6357707977,69.5663375854,36.5882225037
2006-11-24 00:00:00,4.1942858696,11.3319787979,42.2393035889,64.342086792,20.5820884705,69.4884567261,36.1890983582
2006-11-27 00:00:00,4.1385712624,11.0735044479,41.7438201904,62.6218948364,19.784576416,66.9173965454,35.4990348816
2006-11-28 00:00:00,4.1199998856,11.3542394638,42.0147819519,63.0304412842,20.7277927399,67.4474105835,35.3573036194
2006-11-29 00:00:00,4.1700000763,11.3530025482,42.2572784424,63.7113571167,20.7661342621,67.7049255371,36.0138092041
2006-11-30 00:00:00,4.1828570366,11.3356904984,42.1242866516,63.4533157349,20.6357707977,67.2728347778,35.8086242676
2006-12-01 00:00:00,4.208571434,11.2936420441,41.8505020142,64.184387207,20.4670639038,66.7453155518,35.24168396
2006-12-04 00:00:00,4.1328573227,11.268907547,41.1855964661,64.2058944702,20.8964977264,66.9588394165,35.8571357727
2006-12-05 00:00:00,4.1414284706,11.2874593735,41.2951164246,65.030166626,20.7354640961,68.0528488159,35.6034889221
2006-12-06 00:00:00,4.0685715675,11.109372139,41.2168731689,65.1018447876,20.7738018036,68.0867919922,36.6068649292
2006-12-07 00:00:00,3.9614286423,10.7643289566,41.0604438782,64.5141143799,20.6127700806,67.7346878052,36.0473747253
2006-12-08 00:00:00,3.9500000477,10.9152088165,40.4111595154,64.6000518799,20.6894493103,68.6765670776,36.2077598572
2006-12-11 00:00:00,4.0671429634,10.9758071899,41.1073684692,64.3492584229,20.7891426086,68.2993087769,36.2375869751
2006-12-12 00:00:00,4.0528569221,10.6530256271,41.302936554,64.7291107178,20.7661342621,68.1257476807,35.2453765869
2006-12-13 00:00:00,4.0571427345,11.0129089355,41.5297813416,64.2202224731,20.8964977264,66.8883895874,35.3237342834
2006-12-14 00:00:00,3.9657142162,10.9510726929,41.5923690796,64.4567718506,20.9425048828,66.5840682983,35.8496780396
2006-12-15 00:00:00,3.9428570271,10.8484249115,41.709690094,65.0086669922,21.1342201233,67.0242080688,35.6519699097
2006-12-18 00:00:00,3.8057143688,10.5701646805,41.952205658,64.1915588379,21.1725597382,66.2697067261,35.804901123
2006-12-19 00:00:00,3.8657143116,10.6740474701,41.9131011963,64.6287536621,21.1878967285,67.2706680298,36.1779098511
2006-12-20 00:00:00,3.9085714817,10.4823598862,41.9756698608,64.5785980225,21.0038509369,65.9553604126,36.2077598572
2006-12-21 00:00:00,3.8271429539,10.2523326874,41.8583145142,64.4639511108,20.9271659851,64.6387481689,35.7713432312
2006-12-22 00:00:00,3.7428572178,10.165760994,41.733165741,63.6181602478,20.6511058807,64.2577209473,35.140953064
2006-12-26 00:00:00,3.8342857361,10.0804290771,42.0069503784,63.6396713257,20.8504867554,63.9018440247,35.6967430115
2006-12-27 00:00:00,3.7842857838,10.0816650391,42.0617141724,63.704208374,20.9348335266,64.2313156128,36.157661438
2006-12-28 00:00:00,3.7285714149,10.0012788773,41.9678421021,63.7902183533,21.0268554688,64.5029449463,35.8878479004
2006-12-29 00:00:00,3.6942856312,10.4922542572,41.7644691467,63.6754951477,20.9578418732,64.1005477905,35.6255455017
2007-01-03 00:00:00,3.8014285564,10.3636379242,41.7175254822,63.9120483398,21.2645816803,65.7667007446,35.0297164917
2007-01-04 00:00:00,3.6214284897,10.5936641693,41.9834861755,64.1700515747,21.8243732452,66.2445678711,34.5425720215
2007-01-05 00:00:00,3.5442857742,10.5182247162,41.6471061707,63.8977012634,21.8320446014,66.55519104,34.0591621399
2007-01-08 00:00:00,3.4042856693,10.5701646805,41.8113861084,63.7471961975,21.9547462463,67.263130188,34.227809906
2007-01-09 00:00:00,3.4271428585,11.4482316971,41.8505020142,63.0734596252,21.8320446014,67.6517105103,34.5687980652
2007-01-10 00:00:00,3.4385714531,11.9960918427,41.9131011963,63.9836883545,21.9930782318,69.5857467651,34.7112007141
2007-01-11 00:00:00,3.4628572464,11.8476867676,41.6627616882,63.6754951477,22.0007534027,70.0006942749,35.7866859436
2007-01-12 00:00:00,3.2442858219,11.70175457,41.7566413879,63.1666107178,22.1771259308,72.1799240112,37.2218818665
2007-01-16 00:00:00,3.2485713959,12.0084600449,41.8035774231,63.0734596252,21.5023040771,71.6454849243,37.1357078552
2007-01-17 00:00:00,3.2614285946,11.7425661087,41.709690094,63.6683349609,20.6894493103,73.1858978271,37.4317207336
2007-01-18 00:00:00,3.1785714626,11.0153799057,41.6862297058,63.0734596252,20.2830200195,72.6200027466,37.5329170227
2007-01-19 00:00:00,3.2228572369,10.9448919296,41.9209251404,63.5249824524,20.4747371674,72.5986480713,36.9858016968
2007-01-22 00:00:00,3.1285715103,10.7334089279,41.9678421021,61.3532562256,20.3443660736,71.6769256592,36.3000526428
2007-01-23 00:00:00,3.1085715294,10.5986089706,41.709690094,62.6147270203,19.9686107635,73.4814071655,37.3155670166
2007-01-24 00:00:00,3.25,10.7222805023,41.6158256531,62.7867546082,20.6204376221,74.3855438232,37.0869903564
2007-01-25 00:00:00,3.3214285374,10.6666278839,40.9900283813,61.7546348572,20.1066493988,72.8086395264,36.4124717712
2007-01-26 00:00:00,3.3071429729,10.5590333939,40.7084121704,61.2314186096,20.2063350677,74.0485458374,36.8321762085
2007-01-29 00:00:00,3.2214286327,10.6282892227,40.2547149658,61.2815666199,20.0989818573,72.4125442505,36.9258422852
2007-01-30 00:00:00,3.2757143974,10.5800580978,40.7710037231,61.6399154663,20.1296520233,71.4568557739,37.4429855347
